0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
0.108409167,0.154564583,0.21801,0.259989167,0.22842625,0.207490833,0.218307917,0.163204167,0.159060417,0.113062083,0.124355833,0.116192917,0.113544167,0.131971667,0.18213,0.299709583,0.243273333,0.23060375,0.153150833,0.18607875,0.14093625,0.13063375,0.1189175,0.096351667
0.111772917,0.146520833,0.234655417,0.315791667,0.284012083,0.226470833,0.20044375,0.164834583,0.130595833,0.103149583,0.123749167,0.11230375,0.114112917,0.12939875,0.304568333,0.323185417,0.2786875,0.221411667,0.150583333,0.165024167,0.124529167,0.121246667,0.115662083,0.106280417
0.11396125,0.15972125,0.27590875,0.234368333,0.308630833,0.199116667,0.185661667,0.129550417,0.124924583,0.09543625,0.1219075,0.106962917,0.11997375,0.145101667,0.318348333,0.325,0.283421667,0.20203625,0.165354583,0.144489583,0.11678875,0.116360833,0.112796667,0.112070833
0.115282917,0.170495,0.286850417,0.296437917,0.283486667,0.185872917,0.15825875,0.123185833,0.124989583,0.177777917,0.12533625,0.110023333,0.123716667,0.18208125,0.298274167,0.325,0.273622917,0.19654375,0.132247917,0.13715,0.112146667,0.115499583,0.112877917,0.11305125
0.124225833,0.175879167,0.303279167,0.246907917,0.212983333,0.192746667,0.131565417,0.1230775,0.120677917,0.12757625,0.128450833,0.119692083,0.131359583,0.209213333,0.306236667,0.325,0.231356667,0.181360833,0.126560417,0.13988,0.109617083,0.11773125,0.114427083,0.11990875
0.13251875,0.205167083,0.325,0.193580833,0.186642083,0.184134167,0.127134583,0.120147083,0.120049583,0.08084375,0.130807083,0.12673375,0.150615833,0.240927917,0.303669167,0.316284583,0.217484583,0.12910625,0.1265875,0.13203125,0.108057083,0.1239875,0.11435125,0.125861667
0.162527083,0.282836667,0.2893475,0.192768333,0.18575375,0.144061667,0.12215125,0.117899167,0.11964875,0.09810125,0.142230833,0.151948333,0.1700075,0.225875,0.231242917,0.227435,0.209094167,0.123738333,0.1297725,0.1287,0.111301667,0.1342575,0.120445,0.144012917
0.207274167,0.325,0.2396875,0.184426667,0.16991,0.131467917,0.112265833,0.119415833,0.118603333,0.105830833,0.163735,0.179817083,0.183018333,0.205508333,0.1904175,0.20187375,0.1654575,0.124924583,0.1277575,0.126560417,0.11802375,0.132757083,0.122470833,0.13027625
0.238967083,0.287505833,0.22000875,0.183906667,0.14755,0.121961667,0.107791667,0.122649583,0.115900417,0.116897083,0.1764425,0.226438333,0.197675833,0.20141875,0.234287083,0.195579583,0.130758333,0.131776667,0.125504167,0.1242475,0.127085833,0.134170833,0.122097083,0.140616667
0.303674583,0.203942917,0.21042125,0.167044583,0.1373125,0.115190833,0.106572917,0.127047917,0.112227917,0.125504167,0.188965833,0.26589875,0.227283333,0.198564167,0.17181125,0.191982917,0.124139167,0.118549167,0.122514167,0.124810833,0.129144167,0.157489583,0.1238575,0.1460875
0.3091725,0.196467917,0.20535125,0.150778333,0.122779583,0.111085,0.1079,0.133277083,0.12247625,0.1594775,0.22862125,0.318088333,0.229162917,0.198385417,0.144522083,0.15842125,0.118115833,0.116718333,0.122097083,0.124057917,0.128239583,0.175689583,0.12744875,0.138601667
0.304162083,0.1889225,0.190932083,0.134225,0.11769875,0.1091025,0.11077625,0.139744583,0.128515833,0.19771375,0.298295833,0.325,0.202106667,0.209825417,0.132719167,0.138022083,0.113403333,0.1155375,0.124610417,0.12400375,0.130070417,0.249524167,0.131354167,0.143184167
0.211060417,0.177520417,0.167347917,0.12621375,0.116062917,0.108831667,0.114129167,0.145042083,0.166632917,0.232109583,0.3161925,0.325,0.182184167,0.2016625,0.12666875,0.1280825,0.107293333,0.116637083,0.1278225,0.129019583,0.131987917,0.2742675,0.139094583,0.158816667
0.17450875,0.179475833,0.17151875,0.122562917,0.112699167,0.112964583,0.115467083,0.169021667,0.200405833,0.291286667,0.321576667,0.325,0.16352375,0.171253333,0.124128333,0.123202083,0.103100833,0.12202125,0.126955833,0.135449167,0.147485,0.280269167,0.1564225,0.155940417
0.175998333,0.139403333,0.139630833,0.1224275,0.110440417,0.116387917,0.12293125,0.1885325,0.281195417,0.322811667,0.324978333,0.3033875,0.174010417,0.145914167,0.125607083,0.121528333,0.103095417,0.126072917,0.12832625,0.148676667,0.179112917,0.32095375,0.161162083,0.13550875
0.16141125,0.133889167,0.12376,0.121837083,0.109925833,0.12081875,0.124545417,0.19800625,0.285014167,0.325,0.311306667,0.29537625,0.145350833,0.133125417,0.1227525,0.1199575,0.109205417,0.126706667,0.12887875,0.170272917,0.204251667,0.312850417,0.144841667,0.131305417
0.131467917,0.128412917,0.118402917,0.122275833,0.109925833,0.122292083,0.132464583,0.201001667,0.257454167,0.325,0.255932083,0.270811667,0.129507083,0.126598333,0.119816667,0.120575,0.116832083,0.138569167,0.135178333,0.181117083,0.203455417,0.325,0.141802917,0.130509167
0.128483333,0.121035417,0.114995833,0.12260625,0.11167,0.128234167,0.164818333,0.200135,0.238934583,0.325,0.225311667,0.202545417,0.120602083,0.122600833,0.118635833,0.122785,0.116409583,0.13778375,0.154467083,0.212717917,0.207084583,0.325,0.1520025,0.129312083
0.124675417,0.114665417,0.114697917,0.131679167,0.112477083,0.149332083,0.18412875,0.1807325,0.242731667,0.325,0.222224167,0.17459,0.122064583,0.121977917,0.12039625,0.125422917,0.123586667,0.18542875,0.150892083,0.225235833,0.231714167,0.273254583,0.1440075,0.133553333
0.11747125,0.113804167,0.120044167,0.134652917,0.11454625,0.165170417,0.185130833,0.168604583,0.229655833,0.244735833,0.197004167,0.141125833,0.119464583,0.118776667,0.123559583,0.1245075,0.113923333,0.19654375,0.151233333,0.189187917,0.20122375,0.233962083,0.135779583,0.1317875
0.101849583,0.11532625,0.12345125,0.14230125,0.120965,0.18032625,0.169693333,0.182325,0.2579525,0.215469583,0.17207125,0.128721667,0.118424583,0.121912917,0.128039167,0.1271725,0.11834875,0.202269167,0.144294583,0.183847083,0.182092083,0.217452083,0.1278225,0.129924167
0.09507875,0.120271667,0.137404583,0.168940417,0.133082083,0.23924875,0.14867125,0.178852917,0.229038333,0.187936667,0.149787083,0.120049583,0.118603333,0.12514125,0.12767625,0.135611667,0.13693875,0.230192083,0.152988333,0.177227917,0.234996667,0.168306667,0.124339583,0.12985375
0.110982083,0.121382083,0.18347875,0.23531625,0.16024125,0.217592917,0.13801125,0.15977,0.20268625,0.15058875,0.12935,0.115174583,0.11938875,0.129777917,0.12887875,0.156541667,0.174952917,0.236020417,0.150518333,0.1685775,0.1850225,0.133271667,0.12270375,0.13359125
0.115104167,0.123017917,0.153892917,0.210627083,0.185336667,0.25000625,0.129810417,0.148237917,0.1876875,0.121853333,0.124659167,0.109741667,0.120141667,0.128369583,0.128331667,0.190818333,0.217007917,0.233620833,0.137209583,0.18000125,0.14197625,0.12896,0.119334583,0.13414375
0.117124583,0.126062083,0.169736667,0.2561,0.195124583,0.235549167,0.126013333,0.13547625,0.154158333,0.1110525,0.122887917,0.113825833,0.1165775,0.15010125,0.127605833,0.21721375,0.27529125,0.252974583,0.13160875,0.191793333,0.135189167,0.120000833,0.11908,0.133840417
0.124193333,0.129149583,0.217257083,0.191121667,0.296259167,0.2550275,0.121539167,0.134382083,0.131711667,0.104157083,0.119946667,0.11908,0.117232917,0.181718333,0.144890417,0.291335417,0.32420375,0.220371667,0.13079625,0.169530833,0.12338625,0.117482083,0.119377917,0.134100417
0.1257425,0.149689583,0.247065,0.181052083,0.269760833,0.186485,0.122302917,0.126267917,0.12689625,0.090355417,0.118825417,0.1219075,0.126127083,0.197117917,0.227619167,0.3151525,0.325,0.212149167,0.13628875,0.15071875,0.11418875,0.116165833,0.12207,0.139170417
0.129279583,0.167071667,0.218600417,0.180613333,0.187676667,0.168420417,0.122080833,0.124973333,0.122275833,0.127375833,0.11971375,0.122779583,0.123115417,0.219450833,0.223767917,0.325,0.3191175,0.2027025,0.133921667,0.143444167,0.109535833,0.11578125,0.129100833,0.1627275
0.142014167,0.192752083,0.20265375,0.1776775,0.171925,0.173474167,0.122292083,0.123565,0.115412917,0.14252625,0.122839167,0.12491375,0.1289275,0.273184167,0.255292917,0.325,0.259339167,0.19222125,0.129306667,0.13550875,0.109449167,0.1176175,0.142550417,0.179833333
0.147214167,0.190455417,0.199490417,0.163756667,0.174860833,0.174779583,0.119610833,0.119795,0.1115075,0.176169167,0.123554167,0.126544167,0.166784583,0.316219583,0.2745925,0.325,0.227738333,0.161227083,0.12507625,0.129799583,0.111025417,0.1239225,0.138357917,0.159748333
0.149445833,0.18559125,0.195043333,0.151796667,0.162332083,0.17043,0.116745417,0.115770417,0.110050417,0.098285417,0.135172917,0.16384875,0.181637083,0.323710833,0.243267917,0.31315375,0.20379125,0.131885,0.123315833,0.128169167,0.112471667,0.133271667,0.137057917,0.1682525
0.1729975,0.18312125,0.194935,0.135611667,0.155274167,0.165446667,0.117823333,0.114015417,0.110380833,0.100917917,0.166502917,0.173896667,0.19703125,0.325,0.207355417,0.24457875,0.16430375,0.124079583,0.12163125,0.127075,0.118711667,0.131922917,0.144392083,0.145702917
0.180093333,0.18354375,0.181550417,0.130639167,0.131830833,0.180158333,0.118050833,0.116360833,0.109822917,0.11467625,0.193526667,0.183419167,0.206353333,0.255504167,0.178842083,0.226920417,0.133905417,0.12036375,0.122535833,0.126154167,0.129875417,0.133813333,0.158897917,0.135887917
0.182184167,0.175570417,0.174828333,0.1356875,0.127443333,0.14477125,0.1176175,0.12117625,0.112867083,0.122487083,0.213633333,0.196489583,0.232077083,0.230787917,0.183262083,0.206266667,0.12439375,0.11968125,0.124079583,0.12553125,0.13128375,0.137545417,0.170857917,0.142718333
0.187974583,0.164991667,0.176697083,0.127465,0.128125833,0.14447875,0.117140833,0.12465375,0.120017083,0.14755,0.260102917,0.265221667,0.244595,0.215729583,0.211699583,0.188147917,0.123299583,0.116842917,0.1279525,0.124534583,0.136397083,0.1594775,0.226005,0.139625417
0.186100417,0.163545417,0.1694875,0.123846667,0.119264167,0.13355875,0.119562083,0.126917917,0.12429625,0.18902,0.325,0.320347083,0.191452083,0.2186275,0.147116667,0.153681667,0.119204583,0.114925417,0.133937917,0.123310417,0.15429375,0.21727875,0.2435225,0.13560625
0.185927083,0.158480833,0.132220833,0.118207917,0.116599167,0.1285375,0.12101375,0.13739375,0.135292083,0.206272083,0.325,0.324274167,0.174714583,0.213887917,0.139370833,0.14577875,0.115808333,0.118451667,0.146499167,0.128727083,0.161530417,0.262800417,0.24396125,0.1353625
0.188586667,0.151867083,0.128542917,0.114410833,0.119015,0.129637083,0.123397083,0.15819375,0.168972917,0.259198333,0.325,0.315434167,0.165695833,0.2032225,0.131792917,0.133520833,0.110424167,0.121344167,0.13749125,0.130173333,0.167412917,0.272192917,0.270226667,0.136424167
0.179307917,0.126690417,0.123088333,0.11435125,0.122422083,0.126815,0.126381667,0.194393333,0.199203333,0.311637083,0.325,0.220588333,0.169904583,0.1715025,0.12454,0.128607917,0.1072825,0.123478333,0.136489167,0.1325675,0.178370833,0.325,0.295755417,0.135877083
0.158686667,0.123137083,0.11362,0.118906667,0.129117083,0.124301667,0.131045417,0.196977083,0.268000417,0.325,0.316652917,0.209115833,0.155685833,0.159575,0.12033125,0.12384125,0.107260833,0.12449125,0.147555417,0.134837083,0.184345417,0.325,0.268926667,0.135893333
0.132925,0.120835,0.10437375,0.122497917,0.13238875,0.123537917,0.153421667,0.245548333,0.217582083,0.325,0.255607083,0.22345375,0.137951667,0.14252875,0.1221025,0.123537917,0.107515417,0.132654167,0.20119125,0.14366625,0.188933333,0.325,0.208433333,0.146358333
0.123814167,0.112244167,0.10287875,0.12764375,0.159466667,0.122617083,0.172374583,0.212409167,0.209847083,0.314838333,0.218882083,0.223724583,0.123001667,0.135747083,0.120824167,0.1260025,0.109920417,0.137215,0.191685,0.146954167,0.18806125,0.324783333,0.202047083,0.128450833
